SATKER,TGL_DIFF,UP,REALGUP,PAGU,REALISASI,PAGU52,REAL52,PAGU53,REAL53,STATUS
641677,2,300000000,296212989,75086458000,39912737130,18916054000,9561809119,776608000,481273891,1
7186,2,18000000,18000000,8383238000,4567583772,1627948000,810480852,7000000,-,1
664565,7,60000000,37045000,7075597000,3951218144,4840879000,2517622000,291000000,284225050,1
7208,22,100000000,80000000,5031143000,3182672019,1704995000,879078148,7000000,0,1
437106,8,48000000,46361040,10114818000,3821261896,1901010000,937396918,4206393000,421212900,1
418413,21,3000000,3000000,357356000,185620186,187250000,100861500,0,0,1
424220,30,12000000,7866000,6709344000,4784043449,1413630000,669452373,243500000,232500000,1
7123,8,30000000,28971300,7922868000,3912402734,1650412000,548595773,7000000,-,1
686250,6,440000000,49733778,47306926000,21653421897,34318902000,12682999448,-,-,1
641525,7,30000000,15444645,33146029000,19537907988,12336543000,5945265509,-,-,1
440552,8,60000000,30896000,9784893000,5272544768,1897510000,828287400,-,-,1
574352,10,8000000,8000000,1660611000,886779274,569154000,260613000,28000000,28000000,1
418897,13,7500000,7498000,1640194000,1211527755,789404000,532367000,32000000,31850000,1
417641,13,30600000,19305000,8636007000,4134156493,1864327000,890881041,207000000,-,1
410574,6,120000000,119375000,12933145000,7153145110,6165714000,3691440715,284993000,0,1
527961,6,25000000,21921333,1719478000,933978256,1297015000,608327256,244495000,233730000,1
641635,7,600000000,555766800,182191900000,112527740087,47933482000,23800819424,-,-,1
654886,7,300000000,266903600,75846139000,46610823617,19774735000,9836935243,0,0,1
654872,9,300000000,288360000,36420431000,23545960499,12070614000,6389938032,0,0,1
418009,11,75000000,8440000,9905622000,4283235841,9905622000,4283235841,-,-,1
403409,21,10000000,7794000,244443000,95922840,244443000,95922840,0,0,1
417641,7,30600000,23449560,8636007000,4134156493,1864327000,890881041,207000000,-,1
418511,33,2900000,2900000,580042000,305031218,160850000,63468000,0,0,0
665307,7,240000000,240000000,44341528000,28453518761,13920948000,7922027979,0,0,1
498092,6,51000000,50895000,126750000000,21456548627,1750000000,666433827,125000000000,20790114800,1
632009,9,30000000,30000000,2278249000,1626543031,1619744000,852839263,100000000,99166000,1
656600,20,21000000,20900900,2645913000,1333322588,814350000,221724645,0,0,1
309374,13,7000000,7000000,6220190000,3174630435,1022752000,444932300,73210000,69000000,1
418440,1,12270300,12270300,6143820000,3489692802,1006723000,582801300,47001000,46990000,1
672970,2,4000000,4000000,57383000,32957900,57383000,32957900,0,0,1
401833,6,20000000,14635000,2886183000,1566745797,984940000,492703250,0,0,1
622372,23,150000000,142009616,16209129000,8260051862,7439281000,3977119627,1600000000,450167554,1
449488,6,39000000,36021695,85667342000,49826983987,23741418000,11247204149,53511175000,33448594418,1
7123,7,30000000,26269536,7922868000,3912402734,1650412000,548595773,7000000,-,1
672952,22,18000000,13885500,5792448000,3330816176,1701068000,1077105507,77500000,-,1
401819,25,400000000,112000000,67143239000,32922725270,57078580000,27099430701,1250000000,49890000,1
98963,27,60000000,59810582,5860182000,3266147268,1810026000,974570597,77500000,77150000,1
98938,13,90000000,45199052,27638082000,17767097336,4059302000,2414218627,280000000,279000000,1
406488,13,30000000,29997857,7723547000,4609175555,4806422000,2444561767,0,0,1
653699,14,20000000,14132289,2138839000,1257383376,914310000,564116572,32000000,21886000,1
666506,14,350000,350000,265024000,159768207,50500000,26600000,0,0,1
537880,9,42000000,32746260,1841932000,871491494,1841932000,871491494,-,-,1
111905,20,3000000,1500000,6625054000,3924848455,279580000,140890000,36000000,35850000,1
119022,20,100000000,96390000,2371597000,899953584,2371597000,899953584,-,-,1
672969,2,20000000,19944827,3967705000,2307741360,1405737000,869564696,87500000,84250000,1
99233,29,20000000,11949000,295828000,101421919,295828000,101421919,0,0,1
440557,30,1000000,924800,172960000,89876725,55190000,24379100,-,-,1
650130,15,15000000,15000000,2214614000,1334739644,765890000,467756000,361730000,321700000,1
403709,27,80000000,66900217,1837647000,842150073,1781487000,800150073,56160000,42000000,1
641525,28,30000000,29697500,33146029000,19537907988,12336543000,5945265509,-,-,1
641567,13,150000000,145361000,27609379000,14817227560,16664508000,8884461733,0,0,1
527933,13,60000000,37488620,4060727000,2198384084,2322040000,1203672084,984043000,653728000,1
506126,16,60000000,48992300,1234115000,649161160,1234115000,649161160,0,0,1
597502,20,4000000,8000000,1468816000,711318644,525435000,238956000,24165000,15665000,1
561541,6,90000000,46808980,10661579000,5486002291,3159928000,1336018942,351462000,-,1
418374,15,39000000,39000000,9163495000,6418899210,1613048000,968666000,375000000,363115000,1
506126,13,60000000,35600000,1234115000,649161160,1234115000,649161160,0,0,1
99226,14,30000000,26495850,617252000,345979920,617252000,345979920,-,-,1
685695,15,300000000,270145250,575403727000,431286684609,49235629000,27996861450,191300000,191300000,1
418493,18,20000000,20000000,5708896000,2877676297,847208000,401486000,107000000,107000000,1
650126,19,12000000,11551642,2668997000,1512774895,723518000,454272491,32000000,31850000,1
675102,26,1850000,1850000,1299555000,670298638,433418000,222945580,34000000,34000000,1
641656,26,300000000,299342750,75762340000,45345152128,22353253000,10465609693,-,-,1
653701,27,15000000,9999000,23277185000,14308538247,325233000,137125600,36000000,33931000,1
505786,5,60000000,59970000,15224207000,8020058802,13880567000,7066009082,1343640000,954049720,1
681508,27,6000000,2000000,6136586000,2344755701,1455290000,642465000,1750000000,102382850,1
632013,22,54000000,39954796,1746355000,1222461302,1213802000,425367231,150000000,150000000,1
672851,23,15000000,10133069,4405499000,1939111643,2071211000,883098801,676595000,44128050,1
669055,28,30000000,20622808,7560088000,3359492366,6018061000,2698288647,76177000,0,1
650117,28,3600000,3459269,471454000,237910535,193250000,85076575,-,-,1
7233,23,36000000,27818568,5334731000,3414744914,1478445000,578813159,7000000,7000000,1
418459,29,1000000,500000,807206000,474509818,202160000,151610000,0,0,1
119132,22,102000000,94313900,10388165000,5017836635,10388165000,5017836635,-,-,1
406494,6,45000000,44969760,9816496000,5450292230,5461321000,2802257227,-,-,1
418425,17,20000000,19100441,2209540000,1288911129,836436000,464356134,32000000,31975000,1
656595,28,20000000,12920350,3185200000,1765138047,830496000,277964596,0,0,1
418375,28,6000000,3084950,1040950000,588257873,229940000,100610926,-,-,1
119138,1,34200000,6380000,862800000,614150057,862800000,614150057,-,-,1
672969,5,20000000,18133880,3967705000,2307741360,1405737000,869564696,87500000,84250000,1
424239,7,18000000,18000000,5885015000,3653059353,975148000,622599190,120000000,119946000,1
683589,8,60000000,59730451,18405787000,12085351116,13842184000,9130578565,0,0,1
678370,23,60000000,52970000,7362354000,4031932459,1824856000,995141345,-,-,1
650112,23,16800000,16294645,2067775000,1113395426,788860000,429396804,32000000,31690000,1
428211,27,90000000,48039913,21486700000,12153060753,9418729000,3837908188,50000000,44760000,1
527975,22,20000000,18071782,1797436000,736885303,1149744000,596154303,445220000,45900000,1
98942,5,42000000,41252591,18877945000,11957244758,2803926000,1571109751,443000000,391654000,1
575968,19,25500000,25500000,4838164000,2932167860,802560000,439490000,245800000,75000000,1
418353,52,60000000,34992967,8173880000,4439068061,3875849000,1863592678,334500000,330554000,0
7172,28,80000000,79999967,8970219000,4962434303,2590098000,1265863939,207000000,7000000,1
498097,29,120000000,95387600,325157090000,97720895102,9048000000,1435597850,316109090000,96285297252,1
424245,30,30000000,30000000,6678704000,4150150268,1019108000,435100000,296700000,153300000,1
656595,35,20000000,12548000,3185200000,1765138047,830496000,277964596,0,0,1
650112,35,16800000,16356657,2067775000,1113395426,788860000,429396804,32000000,31690000,1
401819,4,400000000,215633925,67143239000,32922725270,57078580000,27099430701,1250000000,49890000,1
426072,5,30000000,20006500,4284145000,2482160413,1029773000,569188689,18000000,8000000,1
119036,9,6000000,5822800,552941000,108622966,552941000,108622966,-,-,1
418508,10,36000000,36000000,9517075000,4932123426,2402640000,946785344,0,0,1
652958,15,60000000,59992400,14537592000,8376667907,9517456000,5204788073,0,0,1
686503,15,60000000,51010000,2343038000,1261660526,1577414000,579347000,0,0,1
401833,16,20000000,18000000,2886183000,1566745797,984940000,492703250,0,0,1
401943,14,34800000,34070889,26641067000,3302253044,1051444000,512088721,23538000000,1099117347,1
402251,6,27000000,27000000,3506544000,2529231912,1122784000,813946631,10000000,9900000,1
426072,8,30000000,20324880,4284145000,2482160413,1029773000,569188689,18000000,8000000,1
650829,8,22000000,12271875,11329738000,7433103382,1078933000,559684500,-,-,1
418513,12,20000000,19983400,5270384000,2691966097,1028161000,495117797,245238000,129038000,1
418374,14,39000000,39000000,9163495000,6418899210,1613048000,968666000,375000000,363115000,1
666504,15,1200000,1200000,2445814000,1466597034,215027000,177560000,0,0,1
679482,28,80000000,77111855,16196004000,9254174006,4608362000,1465726595,-,-,1
402252,5,5000000,4900000,199500000,174450000,199500000,174450000,0,0,1
418522,7,6000000,4238435,2268381000,1436940894,780844000,452273395,32000000,32000000,1
98984,6,60000000,42473881,5141543000,2711876772,1592832000,999725043,91000000,91000000,1
418009,7,75000000,36060000,9905622000,4283235841,9905622000,4283235841,-,-,1
400944,11,60000000,42535800,8749455000,4696853575,5249427000,2901068378,99028000,67289000,1
631118,7,48000000,47913625,253912108000,115842293467,177043382000,57001491568,76868726000,58840801899,1
641681,7,400000000,243449500,74095791000,38697340127,18880388000,9304817820,746000000,323822290,1
426072,11,30000000,25625000,4284145000,2482160413,1029773000,569188689,18000000,8000000,1
428270,14,30000000,26061700,7333696000,4812068317,3924619000,2628025022,0,0,1
597516,20,10200000,10200000,2915978000,1456235732,519950000,249050000,35500000,35477000,1
449752,21,120000000,62084077,11329222000,6834322670,3807463000,1666327895,397834000,-,1
632013,27,54000000,53062041,1746355000,1222461302,1213802000,425367231,150000000,150000000,1
425369,7,210000000,119406612,25085746000,17163909588,14975121000,10131211128,1828000000,1424096500,1
537894,30,54000000,40223972,1743078000,947173527,1743078000,947173527,-,-,1
350172,29,25000000,25000000,1934749000,185361000,1934749000,185361000,-,-,1
440552,29,60000000,60000000,9784893000,5272544768,1897510000,828287400,-,-,1
110098,29,10000000,9470000,450000000,61703300,450000000,61703300,-,-,1
402273,35,42000000,32085630,4938056000,2600145370,1310360000,675725546,10000000,10000000,1
417641,15,30600000,28850000,8636007000,4134156493,1864327000,890881041,207000000,-,1
98991,20,30000000,28956000,5619549000,3153508449,1339370000,879118164,181500000,181325000,1
7190,5,75000000,69881000,6117288000,3501845841,1951575000,914856300,7000000,0,1
352638,6,300000000,217099611,24745086000,19905662759,8199685000,3140554039,0,0,1
418311,21,60000000,60000000,1728655000,1007213892,1728655000,1007213892,0,0,1
418355,27,10200000,5674900,1528162000,901058906,516700000,373976349,-,-,1
119137,5,470000000,101508500,29462430000,9361416969,29462430000,9361416969,-,-,1
406494,6,45000000,41397500,9816496000,5450292230,5461321000,2802257227,-,-,1
506126,14,60000000,58340936,1234115000,649161160,1234115000,649161160,0,0,1
418304,17,240000000,229936510,159440424000,60790494477,51227421000,20107484296,104427198000,38406842157,1
641642,6,400000000,276505000,71436952000,43720890118,21787543000,11597314457,0,0,1
650117,16,3600000,2747117,471454000,237910535,193250000,85076575,-,-,1
424220,12,12000000,10589200,6709344000,4784043449,1413630000,669452373,243500000,232500000,1
665307,13,240000000,239821750,44341528000,28453518761,13920948000,7922027979,0,0,1
119133,20,102000000,89745489,32323336000,2459927309,32323336000,2459927309,-,-,1
597541,26,45000000,44228490,4164040000,2316611666,1207608000,573189928,70000000,49913000,1
406420,27,51000000,50975171,16445313000,9119246783,12046631000,6161983280,0,0,1
497733,27,42000000,28168779,12824015000,7119264355,7067434000,3564337420,170000000,86836500,1
418897,13,7500000,7500000,1640194000,1211527755,789404000,532367000,32000000,31850000,1
525296,24,120000000,91355099,13133208000,4818345985,5213049000,1856899470,3027000000,87285026,1
424951,19,20000000,20000000,4489183000,2497267889,793848000,384192608,99000000,99000000,1
109118,24,99900000,99900000,22165765000,13581479516,13781814000,8651112338,50000000,31469911,1
406369,1,60000000,60000000,7451461000,5458474402,2169547000,1276733718,100000000,100000000,1
413293,1,180000000,127020964,44302886000,21749905012,23607300000,10390626997,2591141000,1194936200,1
402252,9,5000000,3500000,199500000,174450000,199500000,174450000,0,0,1
648779,11,36000000,19706535,1455858000,816126920,1176671000,612397920,101995000,101702000,1
98970,11,40000000,39981000,6857603000,4279822186,2040923000,1321102522,114000000,79238000,1
686250,4,440000000,146147977,47306926000,21653421897,34318902000,12682999448,-,-,1
561541,12,90000000,72045382,10661579000,5486002291,3159928000,1336018942,351462000,-,1
237814,7,210000000,162428200,17580691000,8179549461,12418998000,5034242708,0,0,1
449752,21,120000000,80311018,11329222000,6834322670,3807463000,1666327895,397834000,-,1
506126,22,60000000,30014700,1234115000,649161160,1234115000,649161160,0,0,1
686250,2,440000000,19947530,47306926000,21653421897,34318902000,12682999448,-,-,1
111714,7,300000000,265705600,43581925000,26547544567,13186783000,7056559554,0,0,1
119004,7,75000000,71090000,1111575000,611124935,1111575000,611124935,-,-,1
99232,13,18000000,14391000,331200000,190339340,331200000,190339340,0,0,1
574370,22,15000000,14224000,2105071000,1067596367,697278000,325588000,58800000,33000000,1
650112,28,16800000,15197911,2067775000,1113395426,788860000,429396804,32000000,31690000,1
650113,20,19800000,17116408,4517989000,2265231423,900035000,450806862,19500000,19468000,1
119081,16,51000000,40970000,1059608000,746916753,1059608000,746916753,-,-,1
653699,26,20000000,19664150,2138839000,1257383376,914310000,564116572,32000000,21886000,1
402273,26,42000000,30092013,4938056000,2600145370,1310360000,675725546,10000000,10000000,1
111071,26,500000,500000,573877000,306349779,96600000,57230000,0,0,1
597537,29,2000000,1841291,1783508000,1013792769,597462000,267419609,83490000,83468500,0
597494,9,19300000,19300000,3273605000,1582191703,1333880000,576285600,12000000,0,1
408143,11,60000000,46489051,10797007000,6057234432,5580386000,2675268891,71888000,69947000,1
7296,18,60000000,59844212,10151885000,5553843121,2243977000,851705445,207000000,7000000,1
309374,12,7000000,7000000,6220190000,3174630435,1022752000,444932300,73210000,69000000,1
408820,26,6000000,5411600,214073000,120138800,214073000,120138800,-,-,1
237788,22,90000000,89987769,15079783000,8835880280,8091986000,4322898007,761120000,653108000,1
7123,14,30000000,27693750,7922868000,3912402734,1650412000,548595773,7000000,-,1
527940,15,30000000,15216354,1617258000,837392623,1158194000,639014623,-,-,1
672851,18,15000000,10439173,4405499000,1939111643,2071211000,883098801,676595000,44128050,1
401945,18,24000000,23997127,25065176000,2780372815,937029000,529973182,22104293000,1080746492,1
402639,19,13000000,12450000,153000000,107630000,153000000,107630000,0,0,1
402252,8,5000000,5000000,199500000,174450000,199500000,174450000,0,0,1
